,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,cloud_cover_mean,surface_pressure_mean,temperature_2m_mean
1381,2020-06-13,23.9,42.5,141,46,1003.9,19.5
1382,2020-06-14,19.6,36.4,305,24,1009.3,20.2
1383,2020-06-15,20.9,40.0,312,16,1010.6,21.3
1384,2020-06-16,20.4,37.8,300,57,1008.5,20.8
1385,2020-06-17,18.3,35.6,290,24,1007.2,19.7
1386,2020-06-18,20.5,41.4,263,27,1007.7,19.4
1387,2020-06-19,23.6,44.6,310,2,1010.5,20.6
1388,2020-06-20,18.2,36.0,323,10,1012.6,22.8
1389,2020-06-21,31.7,58.7,315,27,1012.8,24.0
1390,2020-06-22,23.4,45.0,355,1,1013.4,25.1
1391,2020-06-23,18.9,36.0,28,6,1011.3,23.9
1392,2020-06-24,14.1,32.8,182,5,1011.2,22.3
1393,2020-06-25,14.5,33.1,169,15,1010.2,22.2
1394,2020-06-26,15.8,35.3,142,38,1009.2,22.4
1395,2020-06-27,14.8,33.8,157,24,1009.2,22.5
1396,2020-06-28,17.0,35.3,227,22,1009.6,24.5
1397,2020-06-29,20.3,41.8,297,11,1008.7,25.8
1398,2020-06-30,23.2,45.4,242,13,1006.7,24.1
1399,2020-07-01,13.7,32.8,166,55,1005.2,23.7
1400,2020-07-02,25.2,45.0,314,26,1006.3,25.3
1401,2020-07-03,26.8,52.2,320,4,1010.3,23.3
1402,2020-07-04,24.8,45.4,320,13,1012.2,24.5
1403,2020-07-05,26.0,47.9,325,17,1010.7,27.2
1404,2020-07-06,31.7,59.8,315,22,1008.4,26.7
1405,2020-07-07,20.1,42.1,353,17,1008.9,24.9
1406,2020-07-08,19.7,40.3,286,5,1009.4,25.3
1407,2020-07-09,19.8,41.0,204,4,1009.5,24.2
1408,2020-07-10,15.8,35.3,213,24,1008.0,25.8
1409,2020-07-11,26.3,46.4,9,23,1009.9,26.3
1410,2020-07-12,22.6,43.9,354,34,1011.3,25.4
1411,2020-07-13,24.1,47.5,215,34,1010.5,26.5
1412,2020-07-14,19.8,40.7,323,74,1007.9,25.9
1413,2020-07-15,30.0,58.3,304,61,1008.2,23.9
1414,2020-07-16,27.4,51.8,331,42,1010.2,24.3
1415,2020-07-17,31.5,60.5,355,15,1008.5,25.0
1416,2020-07-18,22.7,45.0,356,2,1007.9,25.7
1417,2020-07-19,18.5,40.0,216,0,1008.1,25.5
1418,2020-07-20,15.0,35.3,163,10,1009.8,23.0
1419,2020-07-21,15.7,38.9,139,58,1012.5,23.1
1420,2020-07-22,15.0,33.5,225,51,1011.4,24.9
1421,2020-07-23,18.0,36.0,314,36,1007.7,27.4
1422,2020-07-24,20.3,34.9,305,13,1005.7,28.3
1423,2020-07-25,24.6,49.7,254,40,1006.7,26.7
1424,2020-07-26,18.8,37.8,261,26,1007.5,26.6
1425,2020-07-27,19.2,40.7,173,0,1009.3,25.3
1426,2020-07-28,13.1,32.8,172,31,1009.2,24.6
1427,2020-07-29,16.9,37.1,258,3,1008.7,28.0
1428,2020-07-30,16.9,37.4,154,3,1009.7,26.5
1429,2020-07-31,14.8,34.2,166,19,1009.1,26.2
1430,2020-08-01,24.9,43.6,279,19,1006.7,29.5
1431,2020-08-02,27.5,51.5,319,38,1005.9,28.1
1432,2020-08-03,33.1,63.0,316,41,1004.8,25.5
1433,2020-08-04,24.9,49.7,329,16,1006.3,23.9
1434,2020-08-05,20.5,40.3,344,0,1006.5,24.8
1435,2020-08-06,18.5,38.2,224,0,1008.8,24.9
1436,2020-08-07,16.1,34.6,173,1,1011.3,23.6
1437,2020-08-08,12.7,31.0,171,65,1011.4,24.8
1438,2020-08-09,13.4,32.4,153,72,1009.3,24.6
1439,2020-08-10,16.2,39.6,156,73,1007.4,24.1
1440,2020-08-11,15.2,35.3,175,59,1008.4,25.1
1441,2020-08-12,16.9,37.1,121,69,1008.2,25.1
1442,2020-08-13,16.7,44.3,16,57,1007.8,23.2
1443,2020-08-14,18.8,37.1,264,15,1007.2,24.9
1444,2020-08-15,15.1,30.2,356,19,1005.4,25.3
1445,2020-08-16,15.0,33.8,52,58,1004.0,23.5
1446,2020-08-17,22.0,38.5,271,60,1005.7,23.5
1447,2020-08-18,21.3,41.4,258,59,1005.6,24.1
1448,2020-08-19,15.9,33.8,206,22,1003.6,23.7
1449,2020-08-20,23.5,46.4,116,32,1004.9,23.8
1450,2020-08-21,15.5,33.8,121,15,1008.0,24.2
1451,2020-08-22,24.3,45.4,318,12,1010.8,26.4
1452,2020-08-23,24.7,44.3,317,16,1011.6,24.9
1453,2020-08-24,18.3,36.4,337,14,1009.1,24.5
1454,2020-08-25,17.9,37.8,244,7,1007.9,23.3
1455,2020-08-26,22.7,41.0,296,10,1010.1,26.1
1456,2020-08-27,21.4,43.6,241,2,1008.5,25.8
1457,2020-08-28,24.2,46.1,313,67,1001.8,24.4
1458,2020-08-29,13.1,22.7,310,80,998.4,19.4
1459,2020-08-30,21.4,40.0,304,46,1003.2,19.7
1460,2020-08-31,18.1,34.9,327,27,1008.8,19.9
1461,2020-09-01,17.8,35.6,317,49,1007.3,19.4
1462,2020-09-02,18.6,39.2,328,16,1008.1,20.6
1463,2020-09-03,14.2,28.4,311,16,1013.8,21.7
1464,2020-09-04,14.3,33.1,144,2,1017.7,20.2
1465,2020-09-05,16.6,36.0,205,44,1013.4,20.1
1466,2020-09-06,23.7,45.0,321,10,1009.0,22.8
1467,2020-09-07,25.3,47.5,357,25,1010.7,21.5
1468,2020-09-08,21.2,41.0,6,11,1015.9,23.6
1469,2020-09-09,16.3,41.4,31,63,1015.3,20.7
1470,2020-09-10,8.7,15.5,310,87,1010.5,20.7
1471,2020-09-11,15.5,31.0,357,94,1007.0,24.5
1472,2020-09-12,17.0,33.8,337,60,1010.0,25.5
1473,2020-09-13,17.8,30.6,41,1,1015.2,24.9
1474,2020-09-14,13.5,30.2,107,0,1016.6,23.3
1475,2020-09-15,13.2,31.3,138,11,1014.5,22.7
1476,2020-09-16,11.4,28.4,226,19,1011.3,22.6
1477,2020-09-17,16.3,33.5,79,4,1008.8,24.0
1478,2020-09-18,18.2,37.4,113,85,1010.4,23.3
1479,2020-09-19,24.0,46.1,133,82,1008.2,21.9
1480,2020-09-20,16.2,31.0,6,73,1007.4,20.5
1481,2020-09-21,10.3,23.0,271,42,1008.3,20.4
1482,2020-09-22,8.7,25.2,317,89,1007.0,18.8
1483,2020-09-23,10.5,25.2,257,28,1004.3,18.7
1484,2020-09-24,17.1,29.9,290,70,1003.1,19.3
1485,2020-09-25,34.5,70.9,289,51,1001.7,14.9
1486,2020-09-26,28.2,54.4,298,38,1004.0,12.8
1487,2020-09-27,27.5,51.8,298,63,1002.4,11.5
1488,2020-09-28,28.2,53.6,300,70,1006.3,14.6
1489,2020-09-29,10.0,20.5,277,65,1011.4,14.8
1490,2020-09-30,13.3,28.4,271,8,1008.5,15.2
1491,2020-10-01,18.0,34.2,339,81,1001.5,16.2
1492,2020-10-02,28.8,54.7,216,100,985.9,15.3
1493,2020-10-03,29.3,55.1,243,64,991.5,13.1
1494,2020-10-04,20.1,38.5,253,56,997.8,13.6
1495,2020-10-05,20.5,47.2,271,15,1005.6,13.2
1496,2020-10-06,20.6,42.1,242,84,1009.7,15.3
1497,2020-10-07,28.4,52.6,298,84,1012.4,17.1
1498,2020-10-08,12.7,24.1,293,35,1016.5,15.8
1499,2020-10-09,11.3,21.6,254,73,1015.4,15.3
1500,2020-10-10,16.8,37.1,324,28,1014.5,16.4
1501,2020-10-11,29.9,57.6,319,6,1012.5,13.5
1502,2020-10-12,23.1,44.3,326,10,1011.0,13.1
1503,2020-10-13,23.4,42.8,296,57,1005.9,12.5
1504,2020-10-14,14.0,26.6,309,61,1002.3,12.5
1505,2020-10-15,24.7,47.9,324,70,1004.0,12.1
1506,2020-10-16,24.4,46.4,328,48,1008.3,12.8
1507,2020-10-17,14.6,31.7,347,12,1009.7,12.5
1508,2020-10-18,17.0,34.6,344,2,1014.0,11.7
1509,2020-10-19,20.9,39.6,84,69,1015.4,11.7
1510,2020-10-20,29.8,54.0,130,95,1013.3,15.4
1511,2020-10-21,34.3,61.6,127,99,1009.2,16.6
1512,2020-10-22,33.8,60.1,125,99,1010.6,17.1
1513,2020-10-23,28.6,50.8,150,70,1009.2,17.0
1514,2020-10-24,17.1,29.9,272,17,1012.5,15.5
1515,2020-10-25,21.4,38.9,43,64,1004.4,13.4
1516,2020-10-26,23.2,43.2,299,69,1002.0,12.5
1517,2020-10-27,24.2,42.8,289,43,1007.2,12.7
1518,2020-10-28,13.8,24.5,281,63,1011.8,13.6
1519,2020-10-29,15.9,28.4,286,83,1017.0,15.1
1520,2020-10-30,11.0,20.5,295,46,1017.4,14.2
1521,2020-10-31,9.4,20.5,24,27,1017.2,12.4
1522,2020-11-01,7.6,17.3,316,67,1016.1,12.2
1523,2020-11-02,11.9,20.9,10,91,1015.6,13.3
1524,2020-11-03,15.0,28.1,339,76,1017.4,15.0
1525,2020-11-04,21.7,40.7,1,70,1017.5,12.6
1526,2020-11-05,20.0,35.3,19,38,1021.6,12.8
1527,2020-11-06,18.8,36.4,64,58,1021.5,13.4
1528,2020-11-07,34.0,62.3,110,94,1018.1,14.4
1529,2020-11-08,30.0,53.6,131,74,1015.9,16.0
1530,2020-11-09,17.7,30.6,124,83,1015.7,15.5
1531,2020-11-10,10.1,23.0,353,35,1017.8,14.2
1532,2020-11-11,10.4,21.6,352,19,1017.3,12.1
1533,2020-11-12,16.2,29.5,19,55,1015.9,13.1
1534,2020-11-13,11.3,22.7,65,84,1015.8,13.7
1535,2020-11-14,23.2,45.0,125,59,1015.0,15.2
1536,2020-11-15,26.8,50.8,134,96,1011.7,15.7
1537,2020-11-16,22.4,41.8,303,83,1014.4,14.0
1538,2020-11-17,20.1,38.2,355,38,1019.3,11.5
1539,2020-11-18,10.7,18.4,359,27,1021.3,10.7
1540,2020-11-19,27.7,49.3,306,7,1021.0,11.7
1541,2020-11-20,28.9,52.9,330,17,1022.2,9.5
1542,2020-11-21,19.0,37.4,352,4,1023.2,6.0
1543,2020-11-22,13.8,23.4,8,6,1022.2,6.6
1544,2020-11-23,10.1,17.6,339,16,1020.9,6.3
1545,2020-11-24,13.8,27.0,42,46,1017.6,8.2
1546,2020-11-25,25.5,45.0,119,77,1013.2,12.2
1547,2020-11-26,21.9,39.6,93,86,1013.6,12.4
1548,2020-11-27,14.5,25.2,31,89,1010.6,11.4
1549,2020-11-28,20.7,43.9,22,99,1004.5,11.6
1550,2020-11-29,13.0,23.8,13,18,1008.3,9.7
1551,2020-11-30,16.2,28.1,6,1,1015.5,5.8
1552,2020-12-01,29.9,52.9,309,59,1012.1,4.5
1553,2020-12-02,22.7,41.4,315,34,1005.3,7.0
1554,2020-12-03,14.6,25.9,271,84,1001.4,8.4
1555,2020-12-04,22.5,40.3,254,87,985.1,8.0
1556,2020-12-05,13.9,26.3,305,60,990.7,4.0
1557,2020-12-06,20.5,40.7,280,46,993.8,4.2
1558,2020-12-07,14.4,27.4,300,57,995.5,5.0
1559,2020-12-08,23.4,41.8,317,78,993.9,5.4
1560,2020-12-09,24.3,45.4,308,24,1002.2,5.6
1561,2020-12-10,14.3,24.5,339,73,999.9,3.3
1562,2020-12-11,18.1,41.0,359,81,996.6,3.6
1563,2020-12-12,25.3,46.4,290,36,996.4,8.6
1564,2020-12-13,15.3,26.6,313,40,1006.3,6.9
1565,2020-12-14,23.8,43.2,69,85,1007.7,7.7
1566,2020-12-15,28.8,51.5,132,99,1007.3,12.8
1567,2020-12-16,28.8,52.9,118,71,1010.6,12.1
1568,2020-12-17,15.6,30.6,96,80,1015.5,12.7
1569,2020-12-18,21.9,40.3,120,76,1016.8,11.7
1570,2020-12-19,25.5,45.0,135,94,1013.1,13.2
1571,2020-12-20,17.2,33.1,73,73,1014.4,11.2
1572,2020-12-21,8.3,16.6,352,60,1019.1,6.9
1573,2020-12-22,9.5,14.4,327,89,1018.8,8.3
1574,2020-12-23,19.9,35.3,31,98,1014.8,10.9
1575,2020-12-24,18.4,37.8,279,85,1012.6,10.5
1576,2020-12-25,29.1,53.6,320,23,1011.4,6.7
1577,2020-12-26,26.3,48.2,335,26,1015.1,4.9
1578,2020-12-27,25.2,43.6,336,80,1002.7,2.0
1579,2020-12-28,27.4,54.4,267,76,982.2,6.7
1580,2020-12-29,19.1,37.8,259,71,990.9,6.0
1581,2020-12-30,24.6,45.4,288,22,1000.6,4.4
1582,2020-12-31,13.3,31.0,248,81,1003.0,5.4
1583,2021-01-01,15.2,29.5,350,74,998.9,5.2
1584,2021-01-02,22.4,39.6,333,99,998.7,4.3
1585,2021-01-03,17.8,35.6,325,94,1002.1,3.5
1586,2021-01-04,10.2,18.7,359,65,1002.4,2.7
1587,2021-01-05,10.7,21.6,345,57,1003.2,2.3
1588,2021-01-06,10.2,18.0,318,18,1006.8,0.6
1589,2021-01-07,11.2,20.2,330,68,1008.0,0.4
1590,2021-01-08,21.1,36.7,358,47,1007.4,2.3
1591,2021-01-09,25.1,43.9,19,96,1005.8,3.4
1592,2021-01-10,22.9,44.3,14,94,1007.7,2.8
1593,2021-01-11,10.2,17.6,326,9,1012.6,0.7
1594,2021-01-12,32.9,57.2,283,53,1016.2,2.3
1595,2021-01-13,33.3,60.1,290,35,1015.8,10.1
1596,2021-01-14,38.5,68.0,295,54,1014.3,9.7
1597,2021-01-15,35.6,68.0,302,58,1012.8,8.8
1598,2021-01-16,17.9,32.8,323,58,1017.7,3.9
1599,2021-01-17,22.9,41.4,316,56,1015.4,6.9
1600,2021-01-18,18.5,31.7,329,9,1019.9,4.9
1601,2021-01-19,12.6,21.2,2,14,1017.2,2.5
1602,2021-01-20,34.3,62.3,142,77,1006.6,9.5
1603,2021-01-21,21.9,39.6,107,68,1000.5,10.7
1604,2021-01-22,35.5,63.4,315,77,992.3,8.8
1605,2021-01-23,24.0,42.8,259,61,997.0,7.6
1606,2021-01-24,28.3,51.8,302,49,996.8,6.7
1607,2021-01-25,19.7,35.6,282,56,1001.5,7.5
1608,2021-01-26,16.9,32.8,335,45,1014.4,3.8
1609,2021-01-27,16.3,30.6,305,80,1012.5,7.7
1610,2021-01-28,21.4,40.0,262,73,1010.3,12.8
1611,2021-01-29,20.8,38.5,269,73,1006.8,12.8
1612,2021-01-30,22.5,39.2,289,92,998.5,9.6
1613,2021-01-31,23.6,46.8,274,44,993.4,10.2
1614,2021-02-01,29.0,57.2,269,75,993.9,11.9
1615,2021-02-02,22.1,38.9,263,67,1004.6,12.8
1616,2021-02-03,17.9,31.3,51,38,1004.3,11.8
1617,2021-02-04,16.6,29.5,78,94,1007.2,10.3
1618,2021-02-05,22.9,40.3,109,89,1006.1,12.2
1619,2021-02-06,34.2,61.6,114,77,997.6,11.8
1620,2021-02-07,21.0,46.1,283,52,994.3,9.4
1621,2021-02-08,15.1,29.2,251,84,991.6,7.9
1622,2021-02-09,18.8,32.8,279,76,993.7,8.8
1623,2021-02-10,26.0,47.2,300,53,996.2,8.9
1624,2021-02-11,16.4,29.2,359,61,1009.6,7.4
1625,2021-02-12,18.8,32.4,17,95,1010.3,6.2
1626,2021-02-13,17.7,33.1,33,61,1016.3,5.8
1627,2021-02-14,18.5,33.1,91,85,1027.8,4.3
1628,2021-02-15,16.8,31.0,117,97,1029.2,7.2
1629,2021-02-16,18.9,35.3,100,86,1020.6,10.1
1630,2021-02-17,9.2,17.3,312,44,1015.9,9.6
1631,2021-02-18,24.3,43.6,114,91,1013.5,10.2
1632,2021-02-19,24.6,45.4,105,84,1014.4,11.0
1633,2021-02-20,29.6,53.6,128,63,1014.5,11.9
